agent_id,generation,parent_id,alpha,beta,trust,fitness
377,7,317,0.5443097378383146,6.139171234434719,0.011749095136537236,350.0
379,7,317,0.4633335674643636,6.068205771939775,0.020786735269583266,350.0
385,7,330,0.49989406704801,6.066486287136403,0.0,350.0
351,7,323,0.47239301113105286,5.890153749379792,0.0655121073422809,348.0
360,7,336,0.6180314776374948,5.9648676990549685,0.05194309375347178,348.0
391,7,335,0.737718189661919,5.690113833889522,0.0595797117405085,348.0
359,7,342,0.627281981042987,5.84164313839568,0.03247488809725639,346.0
387,7,330,0.6080755250853043,6.141783941551935,0.017690608979658143,346.0
397,7,343,0.5544409686710494,5.714290296231289,0.021616846249113766,344.0
361,7,336,0.6920963003140602,5.885368193395853,0.047555848840207963,342.0
363,7,336,0.7188931137505684,5.964144321670413,0.04560134068645046,342.0
390,7,335,0.7552927286314127,5.7005488033789415,0.06761556781674556,342.0
401,8,375,0.4652445977956662,6.046513203192553,0.0019746670076110535,392.0
417,8,378,0.5204393076016735,6.045990650055035,0.011913266687563517,392.0
429,8,398,0.5507013726793581,6.008167203354088,0.03073676248681595,392.0
440,8,395,0.6009979900554965,5.956176892406724,0.031511894853316624,392.0
448,8,396,0.6422324550426778,5.679190124824261,0.039719146800951,392.0
415,8,378,0.5702288460456567,5.950615207675958,0.0027303579229767568,390.0
431,8,369,0.6863194687013645,5.660426312455702,0.037264321895317684,390.0
432,8,369,0.682735662649424,5.719205784118324,0.040803155763443726,390.0
438,8,371,0.5550249833389687,5.888911580168947,0.035642304781525705,390.0
442,8,395,0.6890386640391577,6.014768705337952,0.02190189351134233,390.0
400,8,375,0.43084678511117136,5.89541184689701,0.005928960101422073,388.0
402,8,375,0.5653161625599863,6.059697676027692,0.019084934093621414,388.0
447,8,396,0.6260953075613508,5.763220535768499,0.031704360236945464,388.0
434,8,369,0.6946770872048097,5.52124037579014,0.03859701338447686,386.0
403,8,375,0.5439346153826101,6.046000834435615,0.01621218554791405,384.0
408,8,389,0.432878226583066,6.074496928947504,0.03034614722556239,384.0
424,8,381,0.46632840383624047,5.914762313636279,0.03004014593578324,384.0
427,8,398,0.6537564854173132,5.93070156017126,0.023042537771277655,384.0
441,8,395,0.6179447390258035,5.887571132845676,0.01801614747378851,384.0
439,8,371,0.6187665771154683,5.7303116751505865,0.0067133523936167006,382.0
419,8,378,0.5596953711342748,6.0493000320819545,0.009573328621832487,380.0
428,8,398,0.7152802641003548,5.971909891713498,0.045826224850591686,380.0
433,8,369,0.7122159662807442,5.648856572060897,0.051804570160292863,380.0
445,8,396,0.6723287813423462,5.7781961612602855,0.03384954901204307,380.0
446,8,396,0.6787970853873518,5.8289935883501665,0.029284219257203006,380.0
414,8,356,0.46723167375712293,5.733047184378714,0.049967440833792266,378.0
418,8,378,0.4697759838140527,6.2075603863255004,0.012608062417749592,378.0
409,8,389,0.4097990745164505,6.191828532226699,0.018325452174544187,376.0
426,8,398,0.6227757082247157,5.989148712887701,0.027626916028946874,374.0
406,8,389,0.41494614925785184,6.053962757618982,0.012324519683285845,356.0
412,8,356,0.6008901396199097,5.74536675285866,0.032087827010122486,356.0
407,8,389,0.45435064660722474,6.0229833198758875,0.023862172782684585,354.0
413,8,356,0.5890810751342275,5.603743708997073,0.02694144474502705,354.0
423,8,381,0.4006384146355433,5.880822265046472,0.03335281078655495,354.0
430,8,369,0.6480974812954742,5.6461881758338235,0.04619239729916947,354.0
444,8,395,0.6957111036048114,5.905181501718816,0.03787383024086302,354.0
416,8,378,0.49632058880017277,6.020305060470391,0.015266631497887095,352.0
405,8,389,0.40253282498512977,6.151572478712568,0.00901186667449491,350.0
421,8,381,0.45376981256903054,5.854257014421844,0.027129307861643876,350.0
436,8,371,0.6596621636315573,5.657398889223686,0.04350227925563396,350.0
411,8,356,0.6557479124086492,5.77169848467419,0.04593300130056925,348.0
425,8,398,0.5808280532054912,5.852354406878363,0.029161395316970064,348.0
435,8,371,0.6715262085007275,5.775539401525264,0.03141093355850803,348.0
404,8,375,0.49663049359916434,6.030478690926978,0.015253399565909315,346.0
443,8,395,0.7075021466311808,5.8976033479288885,0.03551717596470877,346.0
410,8,356,0.5731095909405369,5.718558445645021,0.045151331974256866,344.0
449,8,396,0.5456532318877994,5.7933183651792435,0.03225677920718608,344.0
420,8,381,0.3940124082705997,5.889312904014038,0.026447802954447035,342.0
437,8,371,0.6509390018738396,5.815582002407381,0.03269724745148466,338.0
422,8,381,0.4360228003908838,5.968025070375432,0.037312813628842804,332.0
450,9,401,0.4792985838128519,6.0289852274390014,0.0,396.0
451,9,401,0.46471643758563413,6.099728883520432,0.001558984322115673,394.0
458,9,417,0.5467822083519805,6.139312881940272,0.015058085648966739,392.0
461,9,429,0.5650265503140366,5.976579098047241,0.03422201992831491,390.0
475,9,415,0.534195187031043,5.971978872808717,0.026171062746510584,390.0
492,9,438,0.4613761558442736,5.901628233902654,0.04333400340684587,390.0
476,9,415,0.5572223639172798,6.032555554746272,0.018221162575494502,386.0
488,9,432,0.6604074859531702,5.710739366484718,0.05191817814468316,386.0
497,9,442,0.6982175594239415,5.9726778277691635,0.0316676818521605,386.0
452,9,401,0.49105139662075353,5.9294071491386555,0.0,384.0
469,9,440,0.5600058849821224,5.815852357548831,0.03606505224639748,384.0
471,9,448,0.6787048880918778,5.615944080085412,0.029354321963298253,384.0
483,9,431,0.6722408907203905,5.670613059638824,0.018893956680677598,384.0
479,9,415,0.6149977335218223,5.983366623538838,0.013333356792988676,382.0
495,9,442,0.6564582902118534,6.029306927058932,0.026871352441433252,382.0
496,9,442,0.7347347271715017,6.137542480296582,0.02564011710222855,382.0
467,9,440,0.588893476474503,5.968566742909807,0.045505563494792574,380.0
453,9,401,0.512896434628552,5.992748367823222,0.0,378.0
468,9,440,0.6362273138168835,6.00242942312387,0.028770205064379894,378.0
493,9,438,0.5624191204589731,5.908892106186101,0.03601736899900497,378.0
484,9,431,0.6527266925318636,5.636956213135736,0.06020419584081865,374.0
486,9,432,0.6611579726035389,5.631432231187159,0.03386912719927857,374.0
482,9,431,0.676829362691194,5.772791519164832,0.046029543249232474,364.0
459,9,417,0.46944996390211124,5.942936891917556,0.0181826133740988,356.0
463,9,429,0.5426497340444384,6.060155424540907,0.016054814735603697,356.0
478,9,415,0.60728337749108,6.0582939390147565,0.009687405315936069,356.0
473,9,448,0.5945498319005396,5.648356712632528,0.039463598775657846,354.0
460,9,429,0.5475878627253622,6.101596591913457,0.04674638254147189,352.0
465,9,440,0.6211425453701369,6.017470310004084,0.01958460976257509,352.0
454,9,401,0.46655156818913973,6.218898142301789,0.0,350.0
487,9,432,0.67399619663518,5.6853189283884635,0.04135353804531682,350.0
489,9,432,0.7190097751327866,5.774826143944624,0.032510916260281776,350.0
490,9,438,0.559382274285215,5.839829861916468,0.02797051846446563,350.0
491,9,438,0.5721839869276385,5.889596321862132,0.028564362419430247,350.0
494,9,438,0.5736638416449703,5.809945224218736,0.046655690176645226,350.0
457,9,417,0.5054005880974259,5.97969866890437,0.020675116733828446,348.0
464,9,429,0.5635428976449786,5.981167771760968,0.037162051600082624,348.0
474,9,448,0.5811863714061839,5.713785014530173,0.03789361975903123,348.0
480,9,431,0.6957575740127441,5.732764351656918,0.021939385408207952,348.0
485,9,432,0.6825260348708682,5.612646570557924,0.038221572222341293,348.0
499,9,442,0.674503824788259,6.059948635568499,0.03466914885966926,348.0
455,9,417,0.4265660833187131,5.964866866048775,0.015709264625100142,346.0
470,9,448,0.6650453820141794,5.607096604516348,0.026434576260684094,344.0
456,9,417,0.48596112970180977,5.992410452930884,0.015201327747525412,342.0
477,9,415,0.531541107872422,5.922867387207045,0.0,342.0
462,9,429,0.48390284708396203,6.020685255825043,0.02952340918752321,340.0
481,9,431,0.6573686883413815,5.714390814108458,0.03196540225871737,340.0
498,9,442,0.7663316858081294,6.060523818370903,0.021534758807862008,336.0
466,9,440,0.6134107739755038,5.939684202056926,0.03277646641341441,334.0
472,9,448,0.6281791434591749,5.616452399375996,0.0475295260643274,326.0
545,10,452,0.4866094113570622,5.877033827130134,0.0,396.0
541,10,497,0.7178804826681012,5.977975060423695,0.009277428136679762,392.0
506,10,451,0.4406309072746307,6.029092226264214,0.0,390.0
519,10,461,0.48628244984096464,6.046413736527386,0.03837445374014171,390.0
525,10,492,0.5037250664890766,6.055268186923955,0.04088796475238789,390.0
534,10,476,0.538969648811831,5.928293311103898,0.0,390.0
549,10,452,0.5771052670305377,5.890308540484201,0.012624152712408281,390.0
501,10,450,0.5263695045621725,6.029562600115549,0.0,388.0
505,10,451,0.352378713076424,6.236445180126421,0.0,388.0
547,10,452,0.5006754827394938,5.878593576068681,0.002148778437297109,386.0
515,10,461,0.5809561642290969,6.055662487767983,0.04124463848274755,384.0
529,10,492,0.43690295103852084,5.938495993851418,0.04132636832281189,384.0
533,10,476,0.5629882583865422,5.96703634744856,0.016496422799952108,382.0
542,10,497,0.7485563310342666,5.916166650797106,0.032411361595346216,382.0
507,10,451,0.4493403897673799,6.146094336615078,2.534131588831671e-05,380.0
508,10,451,0.4274641417464324,5.979221702274703,0.011350130470580394,380.0
518,10,461,0.5279052630408086,6.179387880417031,0.04227192073964808,380.0
530,10,476,0.4885833715915425,5.998587991433165,0.039211378590955276,380.0
535,10,488,0.6272696306413744,5.601970954796167,0.05302578677475334,380.0
500,10,450,0.5467015420433007,6.121753176264126,0.0,370.0
514,10,458,0.5689363487636311,6.123054175460045,0.007307337997469354,368.0
517,10,461,0.6006175404573779,6.029593025574146,0.043773757822246545,360.0
521,10,475,0.5798488652598063,5.986718733697979,0.028875514906162154,360.0
511,10,458,0.4814989340791567,6.149707591251956,0.017493265538461273,356.0
546,10,452,0.4649178835617863,5.815506650385129,0.0,354.0
510,10,458,0.5563462801759207,6.291682826229661,0.014900629059269843,352.0
536,10,488,0.6083327591926487,5.643964038305433,0.0490655115209115,352.0
548,10,452,0.5025652525755121,5.849206367962057,0.005126359804278646,352.0
502,10,450,0.49837107278009285,5.9503903275476695,0.011042271134064426,350.0
504,10,450,0.45511883349007054,5.909634387235991,0.0,350.0
513,10,458,0.5443040204108006,6.101334244441993,0.0,350.0
520,10,475,0.5079277578114881,6.004598122698032,0.04985248889968878,350.0
509,10,451,0.4998799015501244,6.100180260035026,0.0,348.0
516,10,461,0.6335337095953476,6.033397789308229,0.03166571332054406,348.0
524,10,475,0.5146421399750574,5.999301214554233,0.00682661092787713,348.0
531,10,476,0.6496057575716261,6.070802060996186,0.009170200710145677,348.0
540,10,497,0.7415824800651873,5.888893667952995,0.043400433008420114,348.0
526,10,492,0.3927408987277173,5.697656532499279,0.03280897665923828,346.0
543,10,497,0.6647122709872157,5.931147304466332,0.034302322226234735,346.0
503,10,450,0.4972772223233662,6.053960017746678,0.0,344.0
522,10,475,0.4598973450478856,5.9565067999970545,0.013480059892814523,344.0
527,10,492,0.5219036878996891,5.862355534310278,0.03575109769482157,344.0
528,10,492,0.4038762636170494,5.80350170722242,0.0315071328541868,344.0
537,10,488,0.694095938498569,5.724455934330045,0.04769618165174959,344.0
532,10,476,0.5480557520542568,6.132718790807278,0.023923028220085615,342.0
523,10,475,0.5491876968881002,6.03676150899536,0.04966778215946421,340.0
544,10,497,0.6532139618725613,6.042158345297169,0.05000838758606331,340.0
538,10,488,0.6571215876675028,5.634026730678308,0.0659980420165463,336.0
512,10,458,0.5392020006289652,6.151785521450901,0.017649220988313494,334.0
539,10,488,0.6299832072471291,5.61284519275834,0.05325367054665452,334.0
588,11,501,0.5219304377408174,5.911665877836291,0.0,394.0
555,11,541,0.7513317562214324,5.993667237793753,0.0021738275425931706,392.0
556,11,541,0.7211031526443498,5.8848034081401215,0.009574344725762409,392.0
591,11,505,0.3400420555471539,6.217786951470856,0.005236570122576765,392.0
552,11,545,0.460879817812367,5.897942561106866,0.0,390.0
562,11,506,0.3994253845294494,5.985812480263187,0.0010771836286882243,390.0
568,11,519,0.5477250698188969,6.042901146502046,0.029248346473236778,390.0
586,11,501,0.5208655788524603,5.956141280605406,0.004211465752699635,390.0
566,11,519,0.47761134265113486,6.066951267588279,0.04103791616204807,388.0
581,11,549,0.5640583604185526,5.885691272051582,0.018570439329355412,388.0
587,11,501,0.5273458353537752,6.1058621381384715,0.0,388.0
550,11,545,0.5330277318533126,5.855111394727683,0.014497055782705577,386.0
554,11,545,0.4530556713253284,5.905524368990775,0.0,386.0
576,11,534,0.4821273110849406,6.006065313046685,0.010819054893870252,386.0
594,11,505,0.3151074689318814,6.131695763130524,0.01772520198726966,386.0
596,11,547,0.45195599678352616,6.016974358261002,0.0,386.0
553,11,545,0.5062567250661941,5.825316455098115,0.0,384.0
558,11,541,0.7592173290621447,5.885896421828049,0.00633564757809312,384.0
561,11,506,0.46347295715261116,6.066567548534786,0.016577592701440647,384.0
572,11,525,0.47365102784337465,6.04904420787508,0.04031720138287285,384.0
599,11,547,0.4886455919055725,6.039459350608158,0.007296046913300476,382.0
563,11,506,0.417502659702904,5.97616940128556,0.010856931734034877,380.0
593,11,505,0.35017783702334776,6.358488084944387,0.0077648200373309564,380.0
577,11,534,0.5503850558369975,5.948504882913359,0.003118557836254321,378.0
583,11,549,0.582872819009775,5.947452130363363,0.0055446147559285236,374.0
557,11,541,0.7291414440585887,6.068600024838742,0.017359016876630766,360.0
551,11,545,0.4735209656855588,5.977592830938466,0.0,358.0
590,11,505,0.2707517819405755,6.208816447156931,0.006074754834345551,358.0
567,11,519,0.5172222303489177,6.039187799066207,0.03963071646338514,356.0
574,11,525,0.6040874768163069,6.086959897736911,0.042867491046309665,356.0
559,11,541,0.7132368004572653,6.202832030368297,0.006187103208557927,354.0
575,11,534,0.5592816093441659,5.922042951920757,0.0,354.0
585,11,501,0.4877153679316496,6.024528760827326,0.000617314152402887,354.0
565,11,519,0.4590651052097747,6.165498271464501,0.0332560578243537,352.0
571,11,525,0.5453502047741626,5.978559617122921,0.0421364578909407,352.0
584,11,549,0.6102761407947139,5.857483071434497,0.010985492325074378,352.0
564,11,506,0.4035973626981955,6.036810063810943,0.004478953718986901,350.0
579,11,534,0.45416691580351376,5.894750357539144,0.0,350.0
582,11,549,0.6694735484714358,5.809114791949928,0.031962996392999904,350.0
592,11,505,0.3117806620876004,6.2592807234817744,0.008182087013945022,350.0
595,11,547,0.5022539076449486,5.796336200850922,0.0,350.0
573,11,525,0.5943506327608992,6.059539792450968,0.025214802680950617,348.0
578,11,534,0.5846515948594998,5.981330817094878,0.0,346.0
598,11,547,0.47849093735323167,5.894686415088943,0.0,346.0
560,11,506,0.3813872634830023,6.0767919653091225,0.002411840467663536,344.0
580,11,549,0.5386135887774823,5.8597877730452295,0.02025702936773545,344.0
589,11,501,0.5120480221529565,6.009733417693335,0.0,344.0
570,11,525,0.539834460310048,5.9769867780100645,0.030461969970997975,342.0
597,11,547,0.5278854031894268,5.983070300348133,0.0021037310083877104,342.0
569,11,519,0.469607229319219,6.003655927704183,0.03726712227771596,334.0
649,12,581,0.5106310816192982,5.946921388591678,0.03140477405750023,396.0
622,12,552,0.4502665907078984,5.832723499419471,0.009124849116565482,394.0
601,12,588,0.4804325215740545,6.031082566970877,0.0,390.0
635,12,586,0.532625786728693,6.085461137951554,0.009986036120202295,390.0
640,12,566,0.4648702003953063,6.107034250012207,0.042994151829901704,390.0
600,12,588,0.5800527393180431,5.780909108950081,0.00465610767359974,388.0
604,12,588,0.5656566968152124,5.948342132009517,0.010961388074580114,388.0
617,12,591,0.3251668625077284,6.227663302072611,0.01483185621897538,386.0
625,12,562,0.46095357766123385,5.985823238966731,0.009895423435178251,386.0
631,12,568,0.5512724740843947,6.182931846888087,0.017588654701153342,386.0
632,12,568,0.5679970559141203,6.041512806317055,0.03268223062127943,386.0
608,12,555,0.7832252282687976,5.968222874325216,0.010662396490132352,384.0
619,12,591,0.25506732540195654,6.300425575379139,0.0008878776602711238,384.0
621,12,552,0.45774316030429346,5.855826434363153,0.0071488770092822855,384.0
628,12,562,0.4199227267608247,6.048523892246884,0.0,384.0
630,12,568,0.49485054547150414,6.108431371524895,0.02090623569780407,384.0
633,12,568,0.6096389994399274,6.061900038919026,0.029780777539026207,384.0
629,12,562,0.39192331263007174,5.945359797964875,0.005586156491531861,382.0
646,12,581,0.5310994697971864,5.8444744433505535,0.019304975082119234,382.0
613,12,556,0.6906059672693449,5.881935137514502,0.0050149006501882445,380.0
642,12,566,0.5376451566020443,6.121062070613761,0.021848877277071868,380.0
637,12,586,0.5855325008679687,6.020232998336983,0.0,374.0
647,12,581,0.5747637083047279,5.948834899913358,0.036307423476390994,374.0
603,12,588,0.5682634780490295,5.809866421514114,0.013873658829001307,358.0
644,12,566,0.4339617760591732,6.064085441564388,0.04773099238491023,356.0
614,12,556,0.7164096559642718,5.997494007265651,0.015368761068194443,354.0
627,12,562,0.46409598960764054,5.9453768828851326,0.006003976282909391,354.0
643,12,566,0.5190544997208476,6.1139870204995015,0.04994057761990866,354.0
615,12,591,0.35597075853208904,6.280096512433496,0.0,352.0
636,12,586,0.5507090204102554,5.9318679536921275,0.0037705956657287675,352.0
645,12,581,0.5104996016387405,5.8765284483249935,0.0206555049232561,352.0
648,12,581,0.553935116288178,5.843739512785768,0.012605252568704949,352.0
602,12,588,0.5211495637547644,5.942917093418499,0.01944301528164084,350.0
618,12,591,0.43142268786457816,6.227841884576066,0.012638813689860307,350.0
623,12,552,0.48010312422929735,5.9785078540857235,0.0,350.0
624,12,552,0.45050084734645107,5.896942625027409,0.0,350.0
606,12,555,0.7362024098433476,6.095749257822451,0.0,348.0
609,12,555,0.7929827080901645,6.063126708799842,0.01503648762380335,348.0
639,12,586,0.5491984642820782,5.959219479718867,0.01942306584498983,348.0
611,12,556,0.7044640706952814,5.82689783116952,0.0,346.0
612,12,556,0.7290321647164417,5.91529703674044,0.0211212125490316,346.0
616,12,591,0.4086626007525533,6.317847084390822,0.0,346.0
626,12,562,0.439500720501713,6.064699815182855,0.0,346.0
620,12,552,0.4405965587818929,5.8758351964348705,0.0,344.0
610,12,556,0.7526850664672723,5.975246111863643,0.0,340.0
638,12,586,0.5273530086026699,5.988151658109863,0.014313818978622023,338.0
641,12,566,0.49819398820183747,6.044935683569346,0.038984034181632994,338.0
634,12,568,0.5453843478649352,5.977946546016679,0.031116922541292107,336.0
607,12,555,0.8129537581257024,5.984595480235197,0.007497075101461847,322.0
605,12,555,0.8217532040028547,5.988321321151609,0.0,320.0
681,13,604,0.5483583543890194,5.836038962012897,0.012863056817972954,394.0
686,13,617,0.3508612567201635,6.384519495392925,0.01612785200728036,392.0
675,13,600,0.5001931049478127,5.763782413511045,0.0,390.0
690,13,625,0.45996099379498395,5.9232156031449135,0.018582428430902402,390.0
695,13,631,0.6195787689614606,6.199429208692228,0.028477798266812557,390.0
698,13,631,0.5577164103452568,6.107737265873673,0.024728834213449697,390.0
665,13,635,0.5412776032308185,6.125783207650215,0.0,388.0
688,13,617,0.42083325848108777,6.218039550585358,0.0,388.0
691,13,625,0.4533454317868006,5.96997970405049,0.014823914226357812,388.0
683,13,604,0.5332921473072134,5.893813648702031,0.03535594528899833,386.0
689,13,617,0.31413200556434645,6.333598055800876,0.016247956152948103,386.0
692,13,625,0.4699238944460101,6.049841415289394,0.020391162371055885,386.0
699,13,631,0.5460320889483073,6.200971432982187,0.02444455726630172,386.0
673,13,640,0.48583727910281027,6.030648972058499,0.034604521267218795,384.0
679,13,600,0.5905320911580626,5.730754258548264,0.010114151252649698,384.0
663,13,601,0.4712683613688197,6.05538560812181,0.0,382.0
650,13,649,0.49241446428123836,5.900508316971843,0.036387321606519356,380.0
655,13,622,0.39095813369768495,5.780926408067673,0.011390536276995097,380.0
664,13,601,0.4370684172410097,5.953885348810812,0.0033096571717016678,380.0
666,13,635,0.44991075809066977,6.074472301132258,0.018570306403608842,380.0
676,13,600,0.5626954288105429,5.788267999044217,0.0,380.0
654,13,649,0.5425735515229456,5.851688017371407,0.051595926777963444,374.0
672,13,640,0.4545390566136769,6.089131609783739,0.05900466634809077,356.0
687,13,617,0.3336830078432858,6.189614976343325,0.017100846777787487,356.0
697,13,631,0.5458737839934319,6.284899318535894,0.03341101174876618,356.0
652,13,649,0.47768249886315906,5.872574852394361,0.04030331753867873,354.0
661,13,601,0.4491966180690455,6.091955129961635,0.0086365665781349,354.0
662,13,601,0.48824726318897715,6.066505871694977,0.01834152098085258,354.0
678,13,600,0.6030390128275785,5.729296538384992,0.005312018138116522,354.0
693,13,625,0.42184777384755406,5.896532679224709,0.008033085483872054,354.0
658,13,622,0.5303978201269538,5.764513051529593,0.006365354169990581,352.0
669,13,635,0.5208173538824087,6.112634782218282,0.005821215216738689,352.0
670,13,640,0.5625816257485691,6.109703206233165,0.03286565538536777,352.0
657,13,622,0.48398747881208476,5.790968750031598,0.008910797221378898,350.0
674,13,640,0.43594295335966826,6.158836799466228,0.07636789013367634,350.0
694,13,625,0.4720761369620029,6.030089545730889,0.0,350.0
656,13,622,0.4956336384934612,5.737927407490441,0.01906429872393429,348.0
668,13,635,0.5545277565259006,5.993616981162664,0.02263813393331438,348.0
682,13,604,0.5456305880495192,6.053610684569497,0.02461853114049685,348.0
685,13,617,0.371410007901738,6.1602688317151095,0.015767745794874454,348.0
696,13,631,0.4888706970941462,6.097040292598952,0.011036257265044643,348.0
653,13,649,0.6024499546508992,6.087506494465184,0.02880890719078311,346.0
660,13,601,0.49337880648081844,5.9277591254861175,0.013641488484848705,346.0
671,13,640,0.5211232910207906,6.089758924694122,0.03717335675626445,346.0
677,13,600,0.5109325754798815,5.73759589445285,0.010801248301711917,346.0
680,13,604,0.5074305289683914,5.955405092658815,0.0,346.0
659,13,622,0.4412755115189068,5.713160403325215,0.0,344.0
684,13,604,0.5848840504346471,6.024448732337276,0.004757994374874913,342.0
667,13,635,0.5783377150347708,5.962427903355754,0.008528631361098677,340.0
651,13,649,0.4756823948898223,5.98150859059069,0.03430796117930571,338.0
732,14,665,0.5313734086384412,6.109681453446533,0.0,394.0
701,14,681,0.5281469855066535,5.895439794752728,0.025503776239369412,390.0
729,14,698,0.5485620047822867,6.0587684556546515,0.0329721707839338,390.0
734,14,665,0.4903030278280452,6.132325874654556,0.0,390.0
706,14,686,0.3950188963502172,6.4045694615232955,0.0096298061663951,388.0
711,14,675,0.46687125217313935,5.772162422630018,0.0,388.0
736,14,688,0.34172129360482806,6.193161026894217,0.0,388.0
735,14,688,0.4561380072724241,6.265929139421892,0.004515935650573807,386.0
749,14,683,0.5658332823629775,5.960570242931645,0.026902785204193258,386.0
700,14,681,0.5677241981958071,5.79073097793104,0.0,384.0
722,14,695,0.6140301731734424,6.1644129204447715,0.01397786730912545,384.0
725,14,698,0.6008969229115905,6.171537349891925,0.03837308054732909,384.0
733,14,665,0.5621768390596851,6.119608896306051,0.0,384.0
703,14,681,0.503404981844754,5.867590820961345,0.005257548719081709,382.0
704,14,681,0.5676272709223433,5.850368231988297,0.01933720531892251,382.0
730,14,665,0.5630797595752094,6.232768736038662,0.0,382.0
702,14,681,0.5569626929474241,5.836894440313847,0.008394369319812297,380.0
705,14,686,0.42760478239841826,6.282590165004447,0.03544399543516091,380.0
708,14,686,0.3623768467194752,6.391288575230037,0.013571663784219788,380.0
748,14,683,0.5286430489436982,5.938217157148443,0.029136385938062948,378.0
723,14,695,0.6424715535753119,6.126257888360734,0.03393250749438484,376.0
719,14,690,0.4605170288179787,5.895767685543427,0.027697941033317637,374.0
744,14,691,0.41498959890569864,6.027313914237374,0.014859370400109352,358.0
746,14,683,0.4467695279451651,5.848264047015381,0.04082246432510235,358.0
739,14,688,0.4090570463952444,6.292179399545182,0.0047827739871672366,354.0
740,14,691,0.3775771727611529,6.091008509567962,0.014028399733912733,354.0
712,14,675,0.4839378571355732,5.853474528693699,0.0,352.0
713,14,675,0.4597632317204412,5.667158383369271,0.007452171055765584,352.0
715,14,690,0.4703774682433672,5.931260653177081,0.01931074900417018,352.0
717,14,690,0.4708964104179195,5.976611366732946,0.010536717712461362,350.0
720,14,695,0.6432500985910633,6.109576414135211,0.02948568600109326,350.0
727,14,698,0.5552304202676346,6.0426718708633596,0.014904595589487712,350.0
709,14,686,0.3766360990268441,6.315239252145477,0.02120070338841614,348.0
726,14,698,0.5732266972226912,6.005396827283496,0.011715414692593759,348.0
742,14,691,0.43859195360412917,5.90060793276947,0.01924343649980915,348.0
743,14,691,0.36093782926016044,5.887522114073466,0.02177303184071825,348.0
718,14,690,0.45255875679703494,5.930721531772798,0.03537457601106253,346.0
721,14,695,0.7154941957838385,6.111401683270711,0.021167966554344785,346.0
724,14,695,0.5813433418033285,6.238133474817982,0.016331172364772824,346.0
731,14,665,0.5252856844012431,6.057356384137404,0.0,346.0
737,14,688,0.34665567951360254,6.245744299103725,0.0,346.0
741,14,691,0.4847383093056048,6.028450200135128,0.01917911948172731,346.0
745,14,683,0.5681697297510686,6.099733200515005,0.042321422644433025,346.0
707,14,686,0.4070083759578041,6.386807415803067,0.0,344.0
714,14,675,0.4524215112950252,5.764304887441812,0.0,344.0
728,14,698,0.4991187632382663,6.041556848446774,0.013293668065935658,344.0
747,14,683,0.5509661901206662,5.917228160497436,0.0353806124452038,344.0
710,14,675,0.5241611272358802,5.733644210213165,0.003753940535183642,338.0
738,14,688,0.46903175945819214,6.191280271086737,0.0,338.0
716,14,690,0.473741347261307,5.7980859705947125,0.003021460437308259,330.0
759,15,701,0.4391661278372937,5.911850788847505,0.016139800398737823,392.0
771,15,706,0.3818082790513816,6.429712975634619,0.007387846480524054,392.0
797,15,700,0.5550217907005114,5.846514968525656,0.0,392.0
751,15,732,0.4746686490824925,6.158391048967418,0.0,390.0
768,15,734,0.5543695919252342,6.109871701069884,0.0,390.0
772,15,706,0.4093776777821671,6.466166737736663,0.004921861208446533,390.0
781,15,736,0.3893388869573679,6.317556190926863,0.001889616451504066,390.0
787,15,735,0.4419012622793137,6.252487923542381,0.0,390.0
756,15,701,0.5641978391104107,5.7187720579863655,0.017301240167581326,388.0
757,15,701,0.5616096825865688,5.816275858433913,0.021098758908320463,388.0
764,15,729,0.6007438506386903,6.011924754800973,0.03643033168611154,388.0
779,15,711,0.47950348684476146,5.783198287904552,0.0,388.0
790,15,749,0.5484130601762585,6.031774511074,0.0513142830015076,388.0
752,15,732,0.5535983656116575,6.108876514743463,0.0,386.0
755,15,701,0.5517385680960913,5.945976014840841,0.022962100631140958,386.0
778,15,711,0.47480561478121913,5.754860512921875,0.0,386.0
791,15,749,0.5851151723437117,6.045418613581648,0.031343466021471054,386.0
793,15,749,0.5508826862118478,6.006438268060672,0.015359549287968358,386.0
763,15,729,0.5218886741201747,5.943692894817502,0.024963502208837883,384.0
777,15,711,0.506692161355784,5.780354159176869,0.0,384.0
770,15,706,0.44916001172169046,6.39840340661464,0.006609278890796658,382.0
798,15,700,0.5941438657564941,5.719090919365379,0.0,378.0
758,15,701,0.5737844434498537,5.9452835929169625,0.03799254553749204,376.0
799,15,700,0.5626848416041539,5.860143119462588,0.01061452395303682,370.0
769,15,734,0.4807673654153808,6.173078235334896,0.0023076459069814523,358.0
775,15,711,0.4145266935253662,5.844741830216123,0.01830441937273627,358.0
760,15,729,0.4757928271398535,6.062601026862563,0.031954204195012215,356.0
762,15,729,0.5050717600801183,6.029075436382645,0.03199248129635856,356.0
782,15,736,0.34311076107378313,6.102393229380154,0.005665133920676182,356.0
788,15,735,0.43001516209513496,6.21465107512946,0.005389020750509834,356.0
750,15,732,0.5557021842469031,6.109126940763869,0.0,354.0
765,15,734,0.5071137032365932,6.125259895194991,0.006611359097729802,354.0
753,15,732,0.5698413585161758,6.165555584982627,0.0,352.0
783,15,736,0.36843543885870733,6.167713197255624,0.0015637678365224557,352.0
794,15,749,0.47176231768736987,5.999672873591605,0.034405015136815605,350.0
